dtxsid;SMILES_Desalted;aver_toxval_cm;toxval_pred_log;exactMass;weight;Un55;Un56;Un57;Un59;Un63;Un70;Un72;Un77;Un117;Un142;Un152;Un189;Un191;Un197;Un234;Un300;Un329;Un333;Un341;Un354;Un355;Un356;Un359;Un361;Un385;Un398;Un408;Un409;Un413;Un414;Un418;Un423;Un425;Un430;Un433;Un434;Un435;Un436;Un440;Un441;Un443;Un445;Un446;Un447;Un449;Un450;Un451;Un452;Un454;Un455;Un456;Un458;Un459;Un461;Un465;Un467;Un469;Un470;Un472;Un473;Un474;Un475;Un476;Un477;Un481;Un483;Un485;Un487;Un489;Un490;Un492;Un493;Un497;Un499;Un500;Un502;Un505;Un508;Un509;Un510;Un511;Un513;Un514;Un516;Un518;Un521;Un673;Un707;Un714;Un720;Un787;Un813;Un814;Un866;Un877;Un881;Un884;Un894;Un896;Un907;Un918;Un931;Un933;Un940;Un948;Un959;Un960;Un967;Un980;Un990;Un1019;Un1023;Un1044;Un1056;Un1057;Un1060;Un1064;Un1067;Un1068;Un1078;Un1079;Un1083;Un1094;Un1097;Un1099;Un1104;Un1111;Un1121;Un1132;Un1137;Un1140;Un1142;Un1145;Un1148;Un1164;Un1171;Un1173;Un1174;Un1184;Un1195;Un1200;Un1202;Un1207;Un1209;Un1210;Un1224;Un1225;Un1226;Un1227;Un1232;Un1239;Un1240;Un1262;Un1263;Un1283;Un1284;Un1292;Un1305;Un1328;Un1409;Un1410;Un1422;Un1426;Un1428;Un1500;Un1706;Un1752;Un1754;Un1790;Un1852;Un1912;Un2013;Un2062;Un2073;Un2085;Un2247;Un2562;Un2568;Un2974;Un3050;Un3053;Un3062;Un3195;Un3672;Un3673;Un3956;Un4003;Un4075;Un4263;Un4632;Un4736;Un4783;Un4798;Un4803;Un4807;Un4810;Un4816;Un4848;Un4863;Un5010;Un5048;Un5068;Un5079;Un5090;Un5100;Un5112;Un5116;Un5120;Un5130;Un5135;Un5141;Un5145;Un5148;Un5157;Un5158;Un5189;Un5190;Un5196;Un5214;Un5217;Un5290;Un5336;Un5351;Un6137;Un6221;Un8236;Un8237;Un8261;Un8264;Un8280;Un8285;Un8299;Un8310;Un8341;Un8390;Un8406;Un8421;Un8428;Un8433;Un8438;Un8455;Un8524;Un8559
DTXSID7021289;CCN(CC)C(=S)SCC(Cl)=C;-1.9920378627665625;-2.1444780826568604;223.0256195;2.4224149331700895;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID7021316;ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl;-2.1547281260160105;-2.149156093597412;353.8842614;3.254994260901688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID0021385;ClC(Cl)(Cl)SN1C(=O)C2=C(C=CC=C2)C1=O;-3.017055124599717;-2.633183717727661;294.9028326;2.4224149331700895;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DTXSID0021387;CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O;-1.0497985908576168;-1.1504850387573242;267.9460772;3.254994260901688;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
DTXSID6021406;[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O;-2.2679170336194283;-2.089733362197876;213.002184829;2.4224149331700895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
DTXSID1021407;[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O;-1.668016708707489;-1.5244379043579102;227.002578753;2.4224149331700895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID1021409;O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1;-3.7620449997303744;-3.713364601135254;368.022317;3.254994260901688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID5021413;BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr;-2.74887402347117;-2.425128698348999;691.580824;2.204396120752914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID5021465;SC(=S)NCCNC(S)=S;-1.002036776500937;-1.6112873554229736;273.870525;2.4224149331700895;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID7022253;CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C;-4.430973867683457;-4.709820747375488;338.188194697;2.729695190827301;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
DTXSID2022254;CCOP(=S)(OCC)SCSC(C)(C)C;-3.8420915095080583;-3.371729612350464;288.044130436;2.729695190827301;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID0022301;CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1;-5.349725317336489;-5.40362024307251;451.159514551;2.4224149331700895;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0
DTXSID9023889;CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1;-1.8696793933221572;-2.375434398651123;372.0876847;1.7802933309760751;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
DTXSID3023897;CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1;-0.9956442211618562;-1.274022102355957;293.0931045;3.254994260901688;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
DTXSID5023900;CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2;-2.7062106337924035;-2.2916839122772217;290.137890456;2.729695190827301;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
DTXSID7023932;CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N;-3.08161036643603;-3.1365036964416504;400.962605;3.254994260901688;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
DTXSID7023936;CCSC(=O)N(CC(C)C)CC(C)C;-1.4179969982308342;-1.5049095153808594;217.150035539;2.4224149331700895;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID5023950;CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1;-2.822016409582012;-2.726069450378418;380.213364072;2.4224149331700895;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID0023955;CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(Cl)=N1;-1.5195170968271712;-1.1579549312591553;414.0400831;2.4224149331700895;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
DTXSID0024002;CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C;-4.229318942402314;-3.842780590057373;349.167793605;2.204396120752914;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0
DTXSID7024035;OC(=O)CCCOC1=CC=C(Cl)C=C1Cl;-1.41012619672254;-1.0766386985778809;248.0006996;2.204396120752914;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DTXSID1024047;[O-][N+](=O)OCCOCCO[N+]([O-])=O;0.11769492186598583;-0.02733612060546875;196.033150606;2.4224149331700895;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
